,name,Latitude,Longitude,free_bikes,Id,Name,Category,Distance,Address,review_count,rating
369,,43.2926558819198,5.37180240555722,,gMbdTQCBPjp7mDfWJehHmQ,Le Bon Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American'}]",371.0,24 place aux Huiles,36.0,4.5
370,,43.28937,5.37619,,0GfK46csa2y4fYoGHvuiIg,Treize en Vue,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",366.0,40 rue de Breteuil,45.0,4.5
371,,43.293379,5.375462,,VO2Gk3YV0vMLEkc3jg0_BA,Grumpy Cakes,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",109.0,12 rue Corneille,35.0,4.5
372,,43.29253,5.37558,,Jpa7n24xU5h_UTOkbQGyJg,Le Grand Latin,"[{'alias': 'italian', 'title': 'Italian'}]",67.0,27 rue Sainte,179.0,4.0
373,,43.291975,5.37325,,J1swRC87LWZueCuX_I7CXQ,La Poule Noire,"[{'alias': 'french', 'title': 'French'}]",265.0,61 rue Sainte,43.0,4.0
374,,43.29246,5.37528,,BSaulcp1BKErmK1ebf77tg,La Part des Anges,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",91.0,33 rue Sainte,192.0,3.5
375,,43.292965,5.373082,,5lcj-8Ru10wL293ZvIEg3g,Brocéliande,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",269.0,9 rue Euthymenes,67.0,4.0
376,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",170.0,10 rue d'Aubagne,132.0,4.5
377,,43.29443,5.38383,,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",282.0,12 rue Vian,119.0,4.5
378,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",382.0,41 rue Adolphe Thiers,65.0,4.5
379,,43.29527,5.3829,,a9lsL7wF75lRMGXGbJdGqw,La Garbure,"[{'alias': 'sud_ouest', 'title': 'French Southwest'}]",172.0,9 cours Julien,110.0,4.5
380,,43.295178,5.383073,,F7obt-xr5zG2leMx9MCKgQ,Bistro du Cours,"[{'alias': 'bistros', 'title': 'Bistros'}]",186.0,13 cours Julien,66.0,4.5
381,,43.29447,5.38294,,IP2GjTvlE38PrFBbfKSqQg,L'Oléas,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",228.0,27 cours Julien,54.0,4.0
382,,43.29612,5.37825,,7av0DefYvzlnjg7dPJgirg,Toinou,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",231.0,3 cours Saint-Louis,217.0,3.5
383,,43.29424,5.384759,,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",357.0,26 rue des Trois Rois,78.0,4.5
384,,43.2947047,5.3831728,,Af0SLgoxTCHsdYwZVqsbtg,Le Bistro Vénitien,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'french', 'title': 'French'}, {'alias': 'thai', 'title': 'Thai'}]",223.0,29 cours Julien,60.0,4.0
385,,43.29464,5.383689,,hGwDylpMp4qWXnKDnyBCPA,La Marche à Suivre,"[{'alias': 'french', 'title': 'French'}]",260.0,12 rue Vian,124.0,4.0
386,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",316.0,10 rue d'Aubagne,132.0,4.5
387,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",365.0,41 rue Adolphe Thiers,65.0,4.5
388,,43.29612,5.37825,,7av0DefYvzlnjg7dPJgirg,Toinou,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",309.0,3 cours Saint-Louis,217.0,3.5
389,,43.296302648832,5.37139641627038,,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",805.0,34 quai du Port,262.0,4.0
390,,43.29869,5.38089,,7OGAxOPxyio9ti53owZYwA,Le Comptoir Dugommier,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",73.0,14 bd Dugommier,24.0,4.0
391,,43.29424,5.384759,,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",517.0,26 rue des Trois Rois,78.0,4.5
392,,43.29952,5.37744,,nrxYjkyHSklYcUv4VaNnfg,Le Grain de Sable,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'french', 'title': 'French'}]",336.0,34 Rue Baignoir,47.0,4.5
393,,43.2967791,5.3808586,,zBIhUIO9XRlQlV4tyE_ACQ,Arigato Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",140.0,16 bd Garibaldi,12.0,4.0
394,,43.29863,5.38076,,tYVRvl-U-lhYSRsfyLcFSQ,Ghomrassen,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",72.0,21 bd Dugommier,10.0,4.5
395,,43.29443,5.38383,,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",459.0,12 rue Vian,119.0,4.5
396,,43.2977099227985,5.36929702883606,,_HmsDLwMLKrbmndlNQ7ZoQ,Vinonéo,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",951.0,6 place Daviel,56.0,4.5
397,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",502.0,56 Rue Mazenod,29.0,4.5
398,,43.29952,5.37744,,nrxYjkyHSklYcUv4VaNnfg,Le Grain de Sable,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'french', 'title': 'French'}]",832.0,34 Rue Baignoir,47.0,4.5
399,,43.299392,5.366495,,7T5qFvxKuQCtIi7lIWFNUw,Bar des 13 Coins,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",868.0,45 rue Sainte-Françoise,36.0,4.0
400,,43.30245,5.36955,,eKgA2i_Rn_dGkQviJv0C5Q,Le Perroquet Bleu,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",450.0,72 bd des Dames,24.0,3.5
401,,43.29689,5.36919,,FHHCjx0O5Gq0udJS1reGcA,Le Café des Épices,"[{'alias': 'french', 'title': 'French'}]",1033.0,4 rue du Lacydon,112.0,3.5
402,,43.30096,5.3675,,ErrRpZz1Pk9xo_cGnkh-hw,Le Taxi Brousse,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'african', 'title': 'African'}]",632.0,21 rue Observance,35.0,3.5
403,,43.305346,5.366118,,GoLH3UFuAtBHX3xHquppCg,Big Fernand,"[{'alias': 'burgers', 'title': 'Burgers'}]",501.0,10 place de la Joliette,23.0,3.5
404,,43.298262,5.365831,,xJwv3DT4KrCuLcFZ9KOiqQ,Douceur Piquante,"[{'alias': 'french', 'title': 'French'}, {'alias': 'african', 'title': 'African'}]",1003.0,17 rue de l'Eveché,10.0,4.0
405,,43.30013,5.36777,,j62tK8kS8TigYmhO_IxC4Q,Centre de la Vieille Charité,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'museums', 'title': 'Museums'}]",738.0,2 rue de la Charité,47.0,4.5
406,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",223.0,41 rue Adolphe Thiers,65.0,4.5
407,,43.29443,5.38383,,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",176.0,12 rue Vian,119.0,4.5
408,,43.29424,5.384759,,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",134.0,26 rue des Trois Rois,78.0,4.5
409,,43.29405,5.38541,,8aaP45FDUXeJhXKyPIvSfg,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",138.0,7 rue André Poggioli,30.0,4.5
410,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",528.0,10 rue d'Aubagne,132.0,4.5
411,,43.2937810155134,5.38633754860625,,CmHI3dv9Ek4ns9KY-mxM5A,Chez Ida,"[{'alias': 'french', 'title': 'French'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",178.0,7 Rue Ferdinand Rey,31.0,4.5
412,,43.2938186,5.3849285,,gQE8ilVDY7JmgQMgv9lomg,WAAW,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'bistros', 'title': 'Bistros'}]",171.0,17 rue Pastoret,29.0,4.0
413,,43.29412,5.38475,,KjP62bxxlqEpNv-SxBxW6Q,O'Pakistan,"[{'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'indpak', 'title': 'Indian'}]",146.0,11 rue des Trois Rois,186.0,4.0
414,,43.29447,5.38294,,IP2GjTvlE38PrFBbfKSqQg,L'Oléas,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}]",232.0,27 cours Julien,54.0,4.0
415,,43.2917571,5.3842254,,KgYoPVXM50ZRhWeDl4mlMA,Le Corto,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",407.0,24 place Notre-Dame du Mont,65.0,4.5
416,,43.3090467,5.3664055,,CEaJozrBUgjkCJ-VYnSH2A,Yoj By Yoji,"[{'alias': 'japanese', 'title': 'Japanese'}]",166.0,9 quai du Lazaret,12.0,3.5
417,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",521.0,56 Rue Mazenod,29.0,4.5
418,,43.305346,5.366118,,GoLH3UFuAtBHX3xHquppCg,Big Fernand,"[{'alias': 'burgers', 'title': 'Burgers'}]",456.0,10 place de la Joliette,23.0,3.5
419,,43.30785,5.36798,,V9Hskiw_MDVclVoC6bJoaA,Simply Food,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",141.0,35 Boulevard Dunkerque,12.0,3.0
420,,43.30096,5.3675,,ErrRpZz1Pk9xo_cGnkh-hw,Le Taxi Brousse,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'african', 'title': 'African'}]",850.0,21 rue Observance,35.0,3.5
421,,43.30013,5.36777,,j62tK8kS8TigYmhO_IxC4Q,Centre de la Vieille Charité,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'museums', 'title': 'Museums'}]",993.0,2 rue de la Charité,47.0,4.5
422,,43.30245,5.36955,,eKgA2i_Rn_dGkQviJv0C5Q,Le Perroquet Bleu,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",741.0,72 bd des Dames,24.0,3.5
423,,43.3137,5.3795,,mCeyZXqQpeAJwN0AuGx8aQ,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1030.0,9 Rue Guy Mocquet,30.0,4.0
424,,43.306098991496,5.364997826999,,ugsouNIVclm64oWIF_uK3g,Beef House,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",433.0,9 quai du Lazaret,33.0,3.0
425,,43.3013659374635,5.3640877982713,,PK7mZ0WjEZVlke3w9k85mw,White Rabbit,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",927.0,23 quai de la Joliette,22.0,4.5
426,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",862.0,56 Rue Mazenod,29.0,4.5
427,,43.3090467,5.3664055,,CEaJozrBUgjkCJ-VYnSH2A,Yoj By Yoji,"[{'alias': 'japanese', 'title': 'Japanese'}]",395.0,9 quai du Lazaret,12.0,3.5
428,,43.3137,5.3795,,mCeyZXqQpeAJwN0AuGx8aQ,Friterie Werner & Co,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",899.0,9 Rue Guy Mocquet,30.0,4.0
429,,43.3155241,5.3669746,,7w3qn0GlQXJHyzjzgmaLVw,BO&CO,"[{'alias': 'french', 'title': 'French'}]",387.0,232 bd de Paris,7.0,4.0
430,,43.305346,5.366118,,GoLH3UFuAtBHX3xHquppCg,Big Fernand,"[{'alias': 'burgers', 'title': 'Burgers'}]",791.0,10 place de la Joliette,23.0,3.5
431,,43.31426,5.36971,,IMWvGQh7DyHfsTnWLEdZ7A,Chez Sylvie,"[{'alias': 'french', 'title': 'French'}]",243.0,84 rue de Ruffi,2.0,4.0
432,,43.31548,5.36848,,oFXYPBSdgg5qyz6BxNE0ig,Babel Med Music,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",335.0,12 rue Urbain V,7.0,3.5
433,,43.306958,5.363688,,B9xJB2cabwM6K2usDLPT_w,Le Roy René,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'seafood', 'title': 'Seafood'}]",707.0,9 quai du Lazaret,11.0,3.5
434,,43.306098991496,5.364997826999,,ugsouNIVclm64oWIF_uK3g,Beef House,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",741.0,9 quai du Lazaret,33.0,3.0
435,,43.318461,5.379151,,3DChAiRjHJ_GZgL_-BADZw,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American'}]",1101.0,207 boulevard de Plombières,14.0,4.0
436,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",972.0,56 Rue Mazenod,29.0,4.5
437,,43.3155241,5.3669746,,7w3qn0GlQXJHyzjzgmaLVw,BO&CO,"[{'alias': 'french', 'title': 'French'}]",237.0,232 bd de Paris,7.0,4.0
438,,43.31548,5.36848,,oFXYPBSdgg5qyz6BxNE0ig,Babel Med Music,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",218.0,12 rue Urbain V,7.0,3.5
439,,43.31426,5.36971,,IMWvGQh7DyHfsTnWLEdZ7A,Chez Sylvie,"[{'alias': 'french', 'title': 'French'}]",235.0,84 rue de Ruffi,2.0,4.0
440,,43.3090467,5.3664055,,CEaJozrBUgjkCJ-VYnSH2A,Yoj By Yoji,"[{'alias': 'japanese', 'title': 'Japanese'}]",486.0,9 quai du Lazaret,12.0,3.5
441,,43.305346,5.366118,,GoLH3UFuAtBHX3xHquppCg,Big Fernand,"[{'alias': 'burgers', 'title': 'Burgers'}]",897.0,10 place de la Joliette,23.0,3.5
442,,43.306958,5.363688,,B9xJB2cabwM6K2usDLPT_w,Le Roy René,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'seafood', 'title': 'Seafood'}]",765.0,9 quai du Lazaret,11.0,3.5
443,,43.306098991496,5.364997826999,,ugsouNIVclm64oWIF_uK3g,Beef House,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",827.0,9 quai du Lazaret,33.0,3.0
444,,43.318461,5.379151,,3DChAiRjHJ_GZgL_-BADZw,Coco Loco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American'}]",1128.0,207 boulevard de Plombières,14.0,4.0
445,,43.304821,5.367957,,6maA30spYEhbUyd4IE5qVg,Noodles Chôp,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",955.0,57 rue de Forbin,3.0,4.5
446,,43.299392,5.366495,,7T5qFvxKuQCtIi7lIWFNUw,Bar des 13 Coins,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",283.0,45 rue Sainte-Françoise,36.0,4.0
447,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",302.0,56 Rue Mazenod,29.0,4.5
448,,43.296302648832,5.37139641627038,,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",750.0,34 quai du Port,262.0,4.0
449,,43.30096,5.3675,,ErrRpZz1Pk9xo_cGnkh-hw,Le Taxi Brousse,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'african', 'title': 'African'}]",113.0,21 rue Observance,35.0,3.5
450,,43.2977099227985,5.36929702883606,,_HmsDLwMLKrbmndlNQ7ZoQ,Vinonéo,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",529.0,6 place Daviel,56.0,4.5
451,,43.30245,5.36955,,eKgA2i_Rn_dGkQviJv0C5Q,Le Perroquet Bleu,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",270.0,72 bd des Dames,24.0,3.5
452,,43.3013659374635,5.3640877982713,,PK7mZ0WjEZVlke3w9k85mw,White Rabbit,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",188.0,23 quai de la Joliette,22.0,4.5
453,,43.30013,5.36777,,j62tK8kS8TigYmhO_IxC4Q,Centre de la Vieille Charité,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'museums', 'title': 'Museums'}]",237.0,2 rue de la Charité,47.0,4.5
454,,43.3000104571308,5.36852718837072,,jYZmWiY5hdvlzJOHD7Eoow,Le Clan des Cigales,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",280.0,8 rue Petit Puits,18.0,4.0
455,,43.302133,5.365963,,axik6Dwh3extfpfUaRz3Qw,L'Anse du Panier,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",33.0,16 rue Jean François Lecas,5.0,4.5
456,,43.295589,5.379063,,EfMabFwgjmWoUibT1DMMzw,Sauveur,"[{'alias': 'pizza', 'title': 'Pizza'}]",814.0,10 rue d'Aubagne,132.0,4.5
457,,43.296302648832,5.37139641627038,,B9EDlS5y7zaHUVRFTE5PeA,La Caravelle,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'provencal', 'title': 'Provencal'}]",858.0,34 quai du Port,262.0,4.0
458,,43.29952,5.37744,,nrxYjkyHSklYcUv4VaNnfg,Le Grain de Sable,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'french', 'title': 'French'}]",363.0,34 Rue Baignoir,47.0,4.5
459,,43.2972899,5.38546,,wwcX2d_9rQmz9OzUQEVFHw,Le Cercle Rouge,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'corsican', 'title': 'Corsican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",908.0,41 rue Adolphe Thiers,65.0,4.5
460,,43.29424,5.384759,,qzI9sQ6vToMDi_RGk9W13w,Ummagumma,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",1131.0,26 rue des Trois Rois,78.0,4.5
461,,43.3009903,5.3881795,,dgIFNUTyd6ZbWGyTJFyAnQ,La Cantine de Nour d'Egypte,"[{'alias': 'egyptian', 'title': 'Egyptian'}]",913.0,10 rue Bernex,23.0,4.5
462,,43.2977099227985,5.36929702883606,,_HmsDLwMLKrbmndlNQ7ZoQ,Vinonéo,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",850.0,6 place Daviel,56.0,4.5
463,,43.29443,5.38383,,4q-slQPktkv3bVPV4qrATg,Café Vian,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'provencal', 'title': 'Provencal'}, {'alias': 'bbq', 'title': 'Barbeque'}]",1074.0,12 rue Vian,119.0,4.5
464,,43.29405,5.38541,,8aaP45FDUXeJhXKyPIvSfg,Casa No Name,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",1178.0,7 rue André Poggioli,30.0,4.5
465,,43.3017342,5.3805139,,DNfGb5EYTP4HloTO6bWghg,Viens Attendre,"[{'alias': 'cafes', 'title': 'Cafes'}]",295.0,Quai A,13.0,4.0
466,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",114.0,56 Rue Mazenod,29.0,4.5
467,,43.305346,5.366118,,GoLH3UFuAtBHX3xHquppCg,Big Fernand,"[{'alias': 'burgers', 'title': 'Burgers'}]",99.0,10 place de la Joliette,23.0,3.5
468,,43.2977099227985,5.36929702883606,,_HmsDLwMLKrbmndlNQ7ZoQ,Vinonéo,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",866.0,6 place Daviel,56.0,4.5
469,,43.30245,5.36955,,eKgA2i_Rn_dGkQviJv0C5Q,Le Perroquet Bleu,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",370.0,72 bd des Dames,24.0,3.5
470,,43.306098991496,5.364997826999,,ugsouNIVclm64oWIF_uK3g,Beef House,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",206.0,9 quai du Lazaret,33.0,3.0
471,,43.30096,5.3675,,ErrRpZz1Pk9xo_cGnkh-hw,Le Taxi Brousse,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'african', 'title': 'African'}]",435.0,21 rue Observance,35.0,3.5
472,,43.304821,5.367957,,6maA30spYEhbUyd4IE5qVg,Noodles Chôp,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",78.0,57 rue de Forbin,3.0,4.5
473,,43.30576,5.36753,,tSWeY1uO8pdOaXVwBo_6EQ,Frac Paca,"[{'alias': 'museums', 'title': 'Museums'}]",32.0,20 bd de Dunkerque,5.0,5.0
474,,43.2963958166187,5.37366704830174,,CSFc59c3-zGbD-cwFa1pSA,Une Table au Sud,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",1121.0,1 Rue République,48.0,4.0
475,,43.3060246048047,5.36612899161605,,gFfkMqE-1QKYlL5z6wn8Aw,Ambassade de Bretagne,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",122.0,10 place de la Joliette,10.0,3.5
476,,43.30466,5.36631,,Bqo2UNcGWXKbzPOkxz1ubQ,La Table de l'Olivier,"[{'alias': 'modern_european', 'title': 'Modern European'}]",127.0,56 Rue Mazenod,29.0,4.5
477,,43.305346,5.366118,,GoLH3UFuAtBHX3xHquppCg,Big Fernand,"[{'alias': 'burgers', 'title': 'Burgers'}]",54.0,10 place de la Joliette,23.0,3.5
478,,43.305619,5.365965,,v3ARNIjwH6Ik10XugtoG6Q,Le Comptoir des Docks,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",26.0,10 place de la Joliette,7.0,4.0
479,,43.2977099227985,5.36929702883606,,_HmsDLwMLKrbmndlNQ7ZoQ,Vinonéo,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",936.0,6 place Daviel,56.0,4.5
480,,43.305445,5.365944,,zUWu8E2YlREA5Dg56Z7uXw,Panasia,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",37.0,10 place de la Joliette,6.0,3.5
481,,43.306098991496,5.364997826999,,ugsouNIVclm64oWIF_uK3g,Beef House,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}]",68.0,9 quai du Lazaret,33.0,3.0
482,,43.3055973,5.36605242394262,,PaMd0KcHcRNIIPW0tmIe0Q,Be Organic - Be O,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",34.0,10 place de la Joliette,4.0,3.5
483,,43.306958,5.363688,,B9xJB2cabwM6K2usDLPT_w,Le Roy René,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'seafood', 'title': 'Seafood'}]",211.0,9 quai du Lazaret,11.0,3.5
484,,43.3060246048047,5.36612899161605,,gFfkMqE-1QKYlL5z6wn8Aw,Ambassade de Bretagne,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",52.0,10 place de la Joliette,10.0,3.5
